t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
87, 73.24166333,3.10270387,2.81154452,0.29115935,30.11532939,328.03717203,65.60911120,1.41058352,0.13907631,0.02925974,0.02000000,437.08231376,0.25000000,0.18606599,0.29584549,5.84235621,0.45871904,0.56410247,9.29156816,0.00072040,1.08952447,0.03077802,0.11539703,79.38449181,13.36774333,57.22410792,0.76381841,0.36307518,0.68553135,0.86532219,0.95531280,0.78592624,0.32900402,0.62126467,0.78874727,0.91703549,-23.80257025,-47.78696719,0.36138711,0.01777314,0.29733001,0.70266999,0.65695073,0.34304927,0.08482143,0.09826160,0.07688685,0.02412424,0.41743105,0.04247331,0.64639495,0.08368356,40.76005376
88, 73.24164658,3.10270634,2.81158473,0.29112161,30.11531375,328.03697190,65.60900530,1.41058342,0.13907630,0.02925981,0.02000000,437.08231376,0.25000000,0.18606599,0.29584391,5.84237466,0.45865719,0.56411283,9.29156816,0.00072100,1.08952447,0.03077498,0.11539741,79.38292427,13.36812244,57.22044195,0.76381923,0.36307167,0.68552676,0.86532159,0.95531347,0.78592409,0.32900528,0.62126890,0.78875734,0.91704325,-23.80256357,-47.78701902,0.36133398,0.01735210,0.29733080,0.70266920,0.65698049,0.34301951,0.08481084,0.09824854,0.07688643,0.02412097,0.41741998,0.04247645,0.64636410,0.08367871,40.76040784
89, 73.24163903,3.10270685,2.81162170,0.29108516,30.11532170,328.03689513,65.60898102,1.41058310,0.13907633,0.02925985,0.02000000,437.08231376,0.25000000,0.18606599,0.29584307,5.84239663,0.45859424,0.56411313,9.29156816,0.00072136,1.08952447,0.03077127,0.11539960,79.38115362,13.36852378,57.21587017,0.76381993,0.36306718,0.68552354,0.86532277,0.95531385,0.78592195,0.32900548,0.62127404,0.78876864,0.91705176,-23.80256339,-47.78708234,0.36127234,0.01735210,0.29733572,0.70266428,0.65700859,0.34299141,0.08480178,0.09823544,0.07688515,0.02411753,0.41742246,0.04247858,0.64636780,0.08367947,40.76063042
90, 73.24152569,3.10271127,2.81166561,0.29104566,30.11527384,328.03646917,65.60889575,1.41058323,0.13907629,0.02925983,0.02000000,437.08231376,0.25000000,0.18606599,0.29583841,5.84244933,0.45853686,0.56408716,9.29156816,0.00072185,1.08952447,0.03076767,0.11540269,79.38174397,13.36677932,57.20575817,0.76382073,0.36306256,0.68552191,0.86532314,0.95530634,0.78591965,0.32900597,0.62128149,0.78878020,0.91704697,-23.80256666,-47.78715446,0.36121887,0.01735210,0.29734638,0.70265362,0.65702689,0.34297311,0.08479340,0.09822036,0.07688116,0.02411428,0.41742284,0.04248232,0.64635093,0.08368054,40.76156959
91, 73.24141312,3.10271382,2.81170730,0.29100652,30.11524316,328.03598036,65.60871632,1.41058275,0.13907629,0.02925995,0.02000000,437.08231376,0.25000000,0.18606599,0.29583373,5.84247756,0.45847889,0.56408754,9.29156816,0.00072233,1.08952447,0.03076441,0.11540436,79.38106878,13.36672947,57.19719977,0.76382149,0.36305820,0.68551901,0.86532389,0.95530147,0.78591734,0.32900662,0.62128756,0.78879198,0.91704767,-23.80257452,-47.78723636,0.36119375,0.01735210,0.29735977,0.70264023,0.65705526,0.34294474,0.08478590,0.09820511,0.07688028,0.02411093,0.41742323,0.04248430,0.64630972,0.08367011,40.76243372
92, 73.24128006,3.10271629,2.81174988,0.29096642,30.11521097,328.03573025,65.60844087,1.41058244,0.13907623,0.02926019,0.02000000,437.08231376,0.25000000,0.18606599,0.29582751,5.84268714,0.45842318,0.56390452,9.29156816,0.00072230,1.08952447,0.03076080,0.11540503,79.38191860,13.36636328,57.19424813,0.76382220,0.36305357,0.68552593,0.86532449,0.95530225,0.78591492,0.32900715,0.62130275,0.78880395,0.91705204,-23.80258748,-47.78732691,0.36117131,0.01735210,0.29737319,0.70262681,0.65701536,0.34298464,0.08477811,0.09818954,0.07685787,0.02410809,0.41742314,0.04248516,0.64631052,0.08366520,40.76361654
93, 73.24131715,3.10270772,2.81179072,0.29091700,30.11518906,328.03582016,65.60813261,1.41058282,0.13907610,0.02926051,0.02000000,437.08231376,0.25000000,0.18606599,0.29582078,5.84230199,0.45836545,0.56432998,9.29156816,0.00072009,1.08952447,0.03075700,0.11533816,79.37913684,13.37739280,57.19484019,0.76382339,0.36304834,0.68551952,0.86532831,0.95530348,0.78591234,0.32900809,0.62130768,0.78881588,0.91705427,-23.80260212,-47.78741529,0.36111954,0.01735210,0.29734109,0.70265891,0.65718463,0.34281537,0.08475502,0.09817750,0.07690540,0.02410492,0.41708732,0.04248322,0.64647376,0.08366042,40.76473933
94, 73.24101252,3.10271598,2.81181750,0.29089848,30.11511424,328.03410076,65.60802997,1.41058131,0.13907629,0.02926036,0.02000000,437.08231376,0.25000000,0.18606599,0.29580557,5.84267770,0.45832103,0.56396825,9.29156816,0.00072446,1.08952447,0.03075442,0.11540310,79.37449830,13.35424139,57.19129952,0.76382249,0.36304664,0.68551965,0.86533210,0.95530439,0.78591004,0.32900881,0.62131206,0.78882795,0.91706151,-23.80261535,-47.78749609,0.36112467,0.01735502,0.29738213,0.70261787,0.65709143,0.34290857,0.08476110,0.09816525,0.07686414,0.02410191,0.41739094,0.04249053,0.64661510,0.08367735,40.76771823
95, 73.24087152,3.10271591,2.81185635,0.29085956,30.11511300,328.03477488,65.60734709,1.41058092,0.13907602,0.02926118,0.02000000,437.08231376,0.25000000,0.18606599,0.29583511,5.84299566,0.45822428,0.56367750,9.29156816,0.00072317,1.08952447,0.03075186,0.11544064,79.31599804,13.35493288,57.19311997,0.76382218,0.36309490,0.68552148,0.86532894,0.95530376,0.78590676,0.32905710,0.62132232,0.78884098,0.91706116,-23.80262783,-47.78760384,0.36107736,0.01735502,0.29737771,0.70262229,0.65700964,0.34299036,0.08474869,0.09815263,0.07682593,0.02409846,0.41755741,0.04249694,0.64596665,0.08356771,40.76240903
96, 73.24103348,3.10270130,2.81191024,0.29079106,30.11510174,328.03484144,65.60695087,1.41058122,0.13907592,0.02926162,0.02000000,437.08231376,0.25000000,0.18606599,0.29584664,5.84243732,0.45815037,0.56429697,9.29156816,0.00071987,1.08952447,0.03075085,0.11533645,79.37539276,13.37135106,57.18773199,0.76382419,0.36308845,0.68551147,0.86532873,0.95530128,0.78590353,0.32905911,0.62132808,0.78885245,0.91706136,-23.80263912,-47.78769787,0.36094293,0.01735502,0.29732986,0.70267014,0.65723608,0.34276392,0.08471580,0.09813648,0.07689347,0.02409550,0.41705264,0.04248946,0.64621535,0.08359715,40.76011320
97, 73.24084522,3.10270602,2.81192801,0.29077802,30.11507240,328.03332424,65.60715275,1.41057968,0.13907622,0.02926122,0.02000000,437.08231376,0.25000000,0.18606599,0.29582628,5.84288216,0.45811631,0.56386159,9.29156816,0.00072344,1.08952447,0.03074974,0.11540932,79.37415564,13.35716973,57.18524849,0.76382234,0.36308854,0.68553641,0.86533400,0.95530188,0.78590081,0.32906077,0.62135366,0.78886360,0.91706759,-23.80264663,-47.78777685,0.36094939,0.01735502,0.29737773,0.70262227,0.65711651,0.34288349,0.08472546,0.09812528,0.07684425,0.02409287,0.41739759,0.04249665,0.64654744,0.08370471,40.76419280
98, 73.24076927,3.10270244,2.81195712,0.29074532,30.11504033,328.03241139,65.60675934,1.41057848,0.13907629,0.02926153,0.02000000,437.08231376,0.25000000,0.18606599,0.29582758,5.84247475,0.45805292,0.56430478,9.29156816,0.00071819,1.08952447,0.03074918,0.11538050,79.36724778,13.37540370,57.18290527,0.76382092,0.36308735,0.68553489,0.86533845,0.95530364,0.78589707,0.32906348,0.62135943,0.78887596,0.91707412,-23.80266162,-47.78787122,0.36091646,0.01731681,0.29736438,0.70263562,0.65728693,0.34271307,0.08471238,0.09811614,0.07689288,0.02408990,0.41724357,0.04249805,0.64619331,0.08362949,40.76357036
99, 73.23856358,3.10262743,2.81241463,0.29021280,30.11449854,328.02128367,65.60090390,1.41056335,0.13907656,0.02926634,0.02000000,437.08231376,0.25000000,0.18606599,0.29570690,5.84308908,0.45731166,0.56410516,9.29156816,0.00071209,1.08952447,0.03073468,0.11538239,79.37791454,13.36653037,57.15083938,0.76382299,0.36304538,0.68553978,0.86533738,0.95530418,0.78585903,0.32908693,0.62147998,0.78902236,0.91709371,-23.80230329,-47.78733185,0.36070948,0.01731572,0.29758527,0.70241473,0.65757764,0.34242236,0.08462275,0.09790763,0.07685907,0.02404747,0.41739610,0.04246357,0.64644954,0.08364609,40.78473512
