t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
41, 73.75003579,3.12293626,3.00252174,0.12041452,30.15563941,333.69112449,65.77443948,1.41847763,0.13790448,0.02960939,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97039376,0.00000000,0.53551490,9.29156816,-0.00001675,1.08952447,0.00000000,0.10003440,30.71900905,7.67227843,34.15779192,0.77714034,0.34230573,0.64083245,0.80126346,0.91673154,0.78569639,0.32910707,0.61616741,0.77469146,0.90272702,-23.72512934,-47.57765808,0.30954103,0.68975307,0.31049921,0.68950079,0.91886057,0.08113943,0.03669836,0.03945859,0.05881251,0.00304495,0.38410290,0.03144832,0.67833708,0.03702645,-inf
42, 73.74973453,3.12293227,3.00272323,0.12020903,30.15564411,333.68744271,65.77432646,1.41847187,0.13790532,0.02960922,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97054191,0.00000000,0.53552242,9.29156816,-0.00001584,1.08952447,0.00000000,0.10002613,30.71890479,7.67197816,34.08551323,0.77715507,0.34228455,0.64079072,0.80120593,0.91670028,0.78569592,0.32910921,0.61616954,0.77468910,0.90272108,-23.72512733,-47.57767189,0.30746584,0.69481667,0.31066190,0.68933810,0.91884798,0.08115202,0.03665502,0.03938199,0.05881212,0.00304544,0.38411803,0.03143439,0.67832890,0.03701519,-inf
43, 73.74933594,3.12293097,3.00293118,0.11999979,30.15556595,333.68439304,65.77351410,1.41846765,0.13790568,0.02960976,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97069184,0.00000000,0.53553139,9.29156816,-0.00001558,1.08952447,0.00000000,0.10001331,30.71940714,7.67072021,34.02410623,0.77716994,0.34226213,0.64074738,0.80114779,0.91667451,0.78569530,0.32911058,0.61617078,0.77468697,0.90271520,-23.72512288,-47.57767468,0.30763348,0.70440966,0.31072950,0.68927050,0.91881357,0.08118643,0.03659925,0.03930958,0.05881091,0.00304675,0.38408441,0.03142660,0.67841024,0.03701910,-inf
44, 73.74896969,3.12292685,3.00310469,0.11982216,30.15549613,333.68137036,65.77274336,1.41846341,0.13790607,0.02961027,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97070691,0.00000000,0.53565759,9.29156816,-0.00001653,1.08952447,0.00000000,0.09997799,30.70897259,7.67738750,33.96698766,0.77718239,0.34224337,0.64071303,0.80109742,0.91665029,0.78569463,0.32911199,0.61617412,0.77468455,0.90270936,-23.72511470,-47.57766170,0.31064334,0.70966548,0.31076632,0.68923368,0.91884757,0.08115243,0.03654949,0.03924932,0.05882682,0.00304617,0.38394357,0.03141676,0.67865160,0.03702257,-inf
45, 73.74869802,3.12292035,3.00325824,0.11966211,30.15547005,333.67846946,65.77245096,1.41845922,0.13790662,0.02961031,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97085093,0.00000000,0.53563551,9.29156816,-0.00001556,1.08952447,0.00000000,0.09997005,30.75994052,7.67228998,33.90439687,0.77719397,0.34222598,0.64068125,0.80105046,0.91662898,0.78569437,0.32911278,0.61617635,0.77468107,0.90270568,-23.72510312,-47.57762788,0.31698372,0.72174096,0.31088184,0.68911816,0.91884613,0.08115387,0.03651430,0.03919041,0.05882410,0.00304607,0.38391963,0.03141267,0.67887395,0.03703632,-inf
46, 73.74842463,3.12291321,3.00340806,0.11950514,30.15545293,333.67585741,65.77198532,1.41845495,0.13790710,0.02961059,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97095025,0.00000000,0.53566052,9.29156816,-0.00001564,1.08952447,0.00000000,0.09996808,30.75489292,7.67739007,33.84045391,0.77720517,0.34220909,0.64065032,0.80100434,0.91660906,0.78569397,0.32911371,0.61617877,0.77467792,0.90270533,-23.72508888,-47.57758475,0.32487962,0.72755809,0.31100780,0.68899220,0.91886645,0.08113355,0.03648124,0.03913195,0.05882804,0.00304543,0.38395620,0.03140140,0.67885820,0.03702575,-inf
47, 73.74818635,3.12290500,3.00355433,0.11935067,30.15542974,333.67379997,65.77149208,1.41845159,0.13790743,0.02961094,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97109728,0.00000000,0.53563269,9.29156816,-0.00001448,1.08952447,0.00000000,0.09995063,30.76389848,7.67294724,33.76950839,0.77721627,0.34219239,0.64062007,0.80095930,0.91659261,0.78569367,0.32911453,0.61618129,0.77467522,0.90271071,-23.72506834,-47.57753313,0.33773708,0.74333579,0.31114025,0.68885975,0.91887025,0.08112975,0.03644966,0.03907398,0.05882520,0.00304511,0.38391848,0.03138884,0.67901805,0.03703567,-inf
48, 73.74792408,3.12289925,3.00369928,0.11919997,30.15535224,333.67190493,65.77082745,1.41844937,0.13790756,0.02961141,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97121393,0.00000000,0.53564221,9.29156816,-0.00001424,1.08952447,0.00000000,0.09994568,30.75431231,7.67569477,33.71332301,0.77722699,0.34217501,0.64059069,0.80091578,0.91655156,0.78569326,0.32911430,0.61618390,0.77467390,0.90268940,-23.72504593,-47.57746774,0.36613658,0.77383611,0.31126644,0.68873356,0.91887944,0.08112056,0.03641841,0.03901760,0.05882676,0.00304479,0.38394316,0.03137675,0.67901770,0.03703093,-inf
49, 73.74775412,3.12288862,3.00382821,0.11906041,30.15534888,333.67020664,65.77037697,1.41844625,0.13790787,0.02961177,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97132088,0.00000000,0.53564736,9.29156816,-0.00001285,1.08952447,0.00000000,0.09992873,30.76354917,7.67259453,33.67352063,0.77723718,0.34216018,0.64056326,0.80087631,0.91654047,0.78569315,0.32911529,0.61618606,0.77467339,0.90268551,-23.72502605,-47.57740583,0.40402795,0.80186943,0.31140617,0.68859383,0.91888600,0.08111400,0.03639218,0.03896416,0.05882769,0.00304456,0.38390835,0.03136410,0.67915063,0.03703721,-inf
50, 73.74753160,3.12288259,3.00395221,0.11893038,30.15529413,333.66885440,65.76967374,1.41844424,0.13790793,0.02961237,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97149265,0.00000000,0.53558660,9.29156816,-0.00001222,1.08952447,0.00000000,0.09992072,30.75562835,7.67338218,33.64366386,0.77724654,0.34214496,0.64053777,0.80084023,0.91653511,0.78569290,0.32911487,0.61618817,0.77467436,0.90268801,-23.72500195,-47.57733942,0.43527728,0.90210127,0.31153646,0.68846354,0.91886852,0.08113148,0.03636765,0.03891435,0.05881988,0.00304484,0.38392381,0.03135043,0.67921568,0.03702902,-inf
51, 73.74740465,3.12287193,3.00406793,0.11880400,30.15527910,333.66769620,65.76906656,1.41844197,0.13790806,0.02961293,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97155551,0.00000000,0.53562911,9.29156816,-0.00001182,1.08952447,0.00000000,0.09990144,30.75949921,7.67124005,33.62509760,0.77725589,0.34213144,0.64051277,0.80080723,0.91652266,0.78569293,0.32911567,0.61618996,0.77467586,0.90267667,-23.72498081,-47.57727677,0.46146336,0.94438187,0.31164143,0.68835857,0.91888858,0.08111142,0.03634132,0.03886723,0.05882579,0.00304431,0.38388724,0.03133532,0.67926037,0.03702720,-inf
52, 73.74730310,3.12286213,3.00417903,0.11868310,30.15528857,333.66705250,65.76848655,1.41843991,0.13790815,0.02961354,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97164899,0.00000000,0.53563357,9.29156816,-0.00001116,1.08952447,0.00000000,0.09989027,30.72165974,7.67411562,33.61968495,0.77726499,0.34211805,0.64048856,0.80077493,0.91652097,0.78569311,0.32911600,0.61619140,0.77467704,0.90267247,-23.72495749,-47.57721125,0.48337248,0.95614292,0.31178155,0.68821845,0.91888599,0.08111401,0.03632069,0.03881994,0.05882611,0.00304441,0.38388814,0.03132124,0.67940381,0.03702459,-inf
53, 73.74720193,3.12285257,3.00429511,0.11855747,30.15527076,333.66634812,65.76780900,1.41843824,0.13790816,0.02961422,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97173829,0.00000000,0.53564960,9.29156816,-0.00001034,1.08952447,0.00000000,0.09987764,30.72048969,7.67268105,33.61700859,0.77727428,0.34210438,0.64044529,0.80074274,0.91652083,0.78569312,0.32911657,0.61617547,0.77467841,0.90266711,-23.72492786,-47.57714476,0.50431446,0.96109021,0.31190266,0.68809734,0.91889437,0.08110563,0.03629637,0.03877218,0.05882841,0.00304417,0.38386560,0.03131100,0.67949151,0.03703450,-inf
54, 73.74707309,3.12284585,3.00440578,0.11844007,30.15524356,333.66585745,65.76715012,1.41843704,0.13790810,0.02961488,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97184459,0.00000000,0.53563751,9.29156816,-0.00000954,1.08952447,0.00000000,0.09989526,30.71979300,7.67468513,33.61588933,0.77728305,0.34209159,0.64042154,0.80071188,0.91651904,0.78569323,0.32911710,0.61617669,0.77467966,0.90265925,-23.72489780,-47.57708202,0.52395546,0.96664425,0.31201827,0.68798173,0.91888537,0.08111463,0.03627388,0.03872740,0.05882657,0.00304442,0.38402071,0.03129542,0.67939931,0.03703000,-inf
55, 73.74700933,3.12284010,3.00449843,0.11834167,30.15522703,333.66573822,65.76655828,1.41843631,0.13790800,0.02961551,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97197189,0.00000000,0.53559002,9.29156816,-0.00000865,1.08952447,0.00000000,0.09989178,30.72823970,7.67158443,33.61760192,0.77729071,0.34208052,0.64040136,0.80068596,0.91651795,0.78569361,0.32911720,0.61617742,0.77468007,0.90265078,-23.72486833,-47.57701743,0.54063054,0.96914059,0.31209780,0.68790220,0.91890935,0.08109065,0.03625298,0.03869086,0.05882296,0.00304324,0.38406291,0.03128091,0.67940137,0.03702415,-inf
56, 73.74701797,3.12283821,3.00459773,0.11824047,30.15521926,333.66634057,65.76616541,1.41843678,0.13790778,0.02961599,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97202630,0.00000000,0.53561182,9.29156816,-0.00000835,1.08952447,0.00000000,0.09987051,30.72200764,7.67474981,33.62123025,0.77729897,0.34206844,0.64037911,0.80065871,0.91652289,0.78569437,0.32911665,0.61617672,0.77468019,0.90265032,-23.72483929,-47.57695211,0.55696848,0.96906491,0.31219484,0.68780516,0.91891171,0.08108829,0.03623323,0.03865236,0.05882560,0.00304326,0.38402735,0.03126309,0.67948481,0.03700497,-inf
57, 73.74706163,3.12283937,3.00466809,0.11817128,30.15520655,333.66691219,65.76595392,1.41843761,0.13790759,0.02961625,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97206137,0.00000000,0.53562936,9.29156816,-0.00000750,1.08952447,0.00000000,0.09985343,30.72834212,7.67403716,33.62013034,0.77730522,0.34205953,0.64036275,0.80063994,0.91651839,0.78569547,0.32911566,0.61617518,0.77467897,0.90264083,-23.72481012,-47.57687931,0.57292190,0.96931998,0.31225932,0.68774068,0.91892332,0.08107668,0.03621946,0.03862612,0.05882828,0.00304291,0.38402569,0.03124230,0.67963529,0.03701593,-inf
58, 73.74714252,3.12284340,3.00471342,0.11812997,30.15521999,333.66773331,65.76607965,1.41843873,0.13790745,0.02961620,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97211937,0.00000000,0.53559691,9.29156816,-0.00000691,1.08952447,0.00000000,0.09983858,30.72719980,7.67389744,33.62118575,0.77730961,0.34205288,0.64035159,0.80062659,0.91651353,0.78569676,0.32911381,0.61617294,0.77467559,0.90263294,-23.72478273,-47.57680743,0.58294742,0.97473971,0.31231122,0.68768878,0.91892938,0.08107062,0.03621277,0.03860965,0.05882510,0.00304250,0.38400500,0.03122886,0.67976332,0.03701721,-inf
59, 73.74722683,3.12284813,3.00475415,0.11809398,30.15522248,333.66821647,65.76622665,1.41843968,0.13790737,0.02961608,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97211249,0.00000000,0.53562897,9.29156816,-0.00000634,1.08952447,0.00000000,0.09982880,30.72773071,7.67379743,33.61539110,0.77731360,0.34204801,0.64034101,0.80061279,0.91651008,0.78569803,0.32911309,0.61617018,0.77467180,0.90262989,-23.72475548,-47.57674984,0.59339127,0.97678495,0.31235497,0.68764503,0.91892596,0.08107404,0.03620675,0.03859538,0.05882838,0.00304280,0.38400790,0.03121601,0.67979407,0.03701463,-inf
60, 73.74733032,3.12285288,3.00479380,0.11805908,30.15523652,333.66937898,65.76636700,1.41844130,0.13790717,0.02961604,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97214901,0.00000000,0.53561140,9.29156816,-0.00000590,1.08952447,0.00000000,0.09981151,30.72879305,7.67360566,33.61435353,0.77731754,0.34204266,0.64033042,0.80060044,0.91650538,0.78569933,0.32911178,0.61616718,0.77466705,0.90262312,-23.72472957,-47.57669847,0.60195422,0.97576167,0.31240695,0.68759305,0.91891797,0.08108203,0.03620200,0.03858101,0.05882597,0.00304300,0.38398607,0.03119982,0.67994941,0.03701886,-inf
61, 73.74744514,3.12285898,3.00482146,0.11803753,30.15524367,333.67019005,65.76661046,1.41844278,0.13790704,0.02961585,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97213857,0.00000000,0.53563329,9.29156816,-0.00000532,1.08952447,0.00000000,0.09980091,30.73054665,7.67525153,33.61154146,0.77732058,0.34203849,0.64032253,0.80059219,0.91650196,0.78570072,0.32911015,0.61616405,0.77466186,0.90261876,-23.72470433,-47.57664997,0.60936866,0.97479691,0.31243726,0.68756274,0.91891884,0.08108116,0.03619883,0.03857219,0.05882842,0.00304309,0.38398708,0.03118642,0.67999722,0.03701647,-inf
62, 73.74758492,3.12286635,3.00484304,0.11802330,30.15526156,333.67157432,65.76694535,1.41844495,0.13790682,0.02961561,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97214749,0.00000000,0.53562525,9.29156816,-0.00000509,1.08952447,0.00000000,0.09978332,30.73883582,7.67372372,33.61183876,0.77732312,0.34203499,0.64031586,0.80058592,0.91652268,0.78570216,0.32910837,0.61616062,0.77465427,0.90263639,-23.72468106,-47.57660233,0.61610797,0.97365837,0.31246940,0.68753060,0.91891552,0.08108448,0.03619809,0.03856565,0.05882735,0.00304317,0.38396410,0.03117012,0.68014397,0.03702186,-inf
63, 73.74773499,3.12287528,3.00485165,0.11802363,30.15527135,333.67264949,65.76737064,1.41844704,0.13790666,0.02961524,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97217323,0.00000000,0.53559093,9.29156816,-0.00000422,1.08952447,0.00000000,0.09977148,30.74252191,7.67244309,33.61410197,0.77732469,0.34203296,0.64031212,0.80057958,0.91651862,0.78570369,0.32910642,0.61615701,0.77464657,0.90262944,-23.72465824,-47.57655696,0.62343149,0.97325763,0.31247300,0.68752700,0.91890731,0.08109269,0.03619850,0.03856545,0.05882303,0.00304329,0.38396636,0.03115488,0.68022115,0.03702811,-inf
64, 73.74790604,3.12288470,3.00485565,0.11802905,30.15528329,333.67424222,65.76783041,1.41844987,0.13790640,0.02961487,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97212969,0.00000000,0.53561900,9.29156816,-0.00000354,1.08952447,0.00000000,0.09976683,30.74393863,7.67225224,33.61623771,0.77732590,0.34203156,0.64030897,0.80057415,0.91651497,0.78570521,0.32910451,0.61615293,0.77463957,0.90262317,-23.72463901,-47.57651380,0.62842906,0.97054547,0.31246144,0.68753856,0.91891333,0.08108667,0.03619873,0.03856775,0.05882646,0.00304322,0.38394566,0.03115411,0.68020425,0.03702758,-inf
65, 73.74802673,3.12289401,3.00485694,0.11803707,30.15529043,333.67526119,65.76822160,1.41845182,0.13790625,0.02961453,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97216340,0.00000000,0.53557144,9.29156816,-0.00000273,1.08952447,0.00000000,0.09976880,30.74389105,7.67200534,33.61846234,0.77732679,0.34203079,0.64030704,0.80056965,0.91651134,0.78570662,0.32910294,0.61614951,0.77463355,0.90261720,-23.72462445,-47.57648628,0.63271547,0.97084648,0.31246355,0.68753645,0.91890803,0.08109197,0.03620132,0.03857013,0.05882085,0.00304315,0.38395756,0.03115367,0.68023172,0.03702841,-inf
66, 73.74817991,3.12289976,3.00485805,0.11804171,30.15531217,333.67646420,65.76857465,1.41845373,0.13790608,0.02961426,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97211601,0.00000000,0.53560700,9.29156816,-0.00000228,1.08952447,0.00000000,0.09976454,30.74414271,7.67184851,33.62000172,0.77732778,0.34202979,0.64030457,0.80056494,0.91650801,0.78570788,0.32910150,0.61614622,0.77462771,0.90261157,-23.72461388,-47.57647016,0.63671245,0.96957384,0.31245059,0.68754941,0.91891541,0.08108459,0.03620118,0.03857230,0.05882519,0.00304308,0.38394167,0.03115222,0.68019845,0.03702642,-inf
67, 73.74828437,3.12290678,3.00485787,0.11804891,30.15532814,333.67730576,65.76891345,1.41845516,0.13790598,0.02961398,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97215425,0.00000000,0.53555552,9.29156816,-0.00000162,1.08952447,0.00000000,0.09976613,30.74414896,7.67177484,33.62138956,0.77732835,0.34202955,0.64030287,0.80056093,0.91650477,0.78570892,0.32910050,0.61614316,0.77462196,0.90260635,-23.72460567,-47.57646066,0.63848639,0.96920769,0.31245461,0.68754539,0.91890984,0.08109016,0.03620377,0.03857435,0.05881915,0.00304300,0.38395296,0.03115147,0.68023870,0.03702789,-inf
68, 73.74839669,3.12291198,3.00486009,0.11805189,30.15533757,333.67823798,65.76921218,1.41845684,0.13790584,0.02961373,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97209783,0.00000000,0.53560211,9.29156816,-0.00000140,1.08952447,0.00000000,0.09976230,30.74434093,7.67183119,33.62241781,0.77732893,0.34202907,0.64030056,0.80055643,0.91650166,0.78570968,0.32909974,0.61614037,0.77461683,0.90260149,-23.72459867,-47.57645805,0.64185784,0.96791408,0.31244212,0.68755788,0.91891819,0.08108181,0.03620319,0.03857595,0.05882477,0.00304295,0.38394015,0.03114981,0.68019709,0.03702501,-inf
69, 73.74847204,3.12291856,3.00486495,0.11805361,30.15534777,333.67885039,65.76949528,1.41845794,0.13790577,0.02961348,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97214249,0.00000000,0.53555004,9.29156816,-0.00000071,1.08952447,0.00000000,0.09976405,30.74479803,7.67196336,33.62067972,0.77732960,0.34202852,0.64029807,0.80055166,0.91649683,0.78571043,0.32909904,0.61613767,0.77461183,0.90259664,-23.72459450,-47.57646121,0.64394363,0.96758858,0.31246053,0.68753947,0.91890997,0.08109003,0.03620578,0.03857539,0.05881848,0.00304297,0.38394935,0.03114977,0.68024468,0.03701748,-inf
70, 73.74856345,3.12292313,3.00487164,0.11805150,30.15535454,333.67967012,65.76971616,1.41845937,0.13790563,0.02961331,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97209563,0.00000000,0.53559271,9.29156816,-0.00000054,1.08952447,0.00000000,0.09976179,30.74546664,7.67171933,33.61849669,0.77733038,0.34202776,0.64029524,0.80054639,0.91649176,0.78571102,0.32909856,0.61613541,0.77460734,0.90259167,-23.72459349,-47.57647279,0.64510184,0.96670339,0.31245785,0.68754215,0.91892014,0.08107986,0.03620479,0.03857479,0.05882380,0.00304283,0.38394028,0.03114915,0.68019041,0.03701317,inf
71, 73.74861651,3.12292890,3.00487695,0.11805195,30.15535804,333.68015246,65.76993004,1.41846032,0.13790557,0.02961312,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97214940,0.00000000,0.53553394,9.29156816,0.00000014,1.08952447,0.00000000,0.09976296,30.74563283,7.67038562,33.61632508,0.77733096,0.34202730,0.64029310,0.80054205,0.91648650,0.78571160,0.32909810,0.61613331,0.77460311,0.90258689,-23.72459517,-47.57649077,0.64630712,0.96670339,0.31247523,0.68752477,0.91891010,0.08108990,0.03620688,0.03857389,0.05881669,0.00304287,0.38394635,0.03114914,0.68024324,0.03701639,inf
72, 73.74870573,3.12293150,3.00488314,0.11804835,30.15537572,333.68080916,65.77010071,1.41846121,0.13790549,0.02961301,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97209932,0.00000000,0.53558265,9.29156816,0.00000005,1.08952447,0.00000000,0.09976121,30.73974950,7.67168226,33.61398973,0.77733173,0.34202654,0.64029054,0.80053728,0.91648314,0.78571208,0.32909777,0.61613161,0.77459947,0.90258440,-23.72460069,-47.57651685,0.64679514,0.96528937,0.31247082,0.68752918,0.91891641,0.08108359,0.03620526,0.03857292,0.05882240,0.00304291,0.38393875,0.03114880,0.68017539,0.03701023,inf
73, 73.74873233,3.12293597,3.00488291,0.11805305,30.15537626,333.68109817,65.77026766,1.41846185,0.13790545,0.02961284,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97209968,0.00000000,0.53557483,9.29156816,0.00000048,1.08952447,0.00000000,0.09976213,30.73654451,7.67274470,33.61397346,0.77733181,0.34202678,0.64027698,0.80053516,0.91650085,0.78571247,0.32909750,0.61611763,0.77459627,0.90260056,-23.72460721,-47.57654509,0.64727908,0.96396662,0.31247539,0.68752461,0.91891418,0.08108582,0.03620718,0.03857414,0.05882139,0.00304295,0.38394358,0.03114878,0.68024022,0.03702601,inf
74, 73.74876508,3.12293881,3.00488330,0.11805551,30.15537981,333.68140007,65.77037262,1.41846238,0.13790541,0.02961276,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97209821,0.00000000,0.53557184,9.29156816,0.00000064,1.08952447,0.00000000,0.09976212,30.73504601,7.67270098,33.61366937,0.77733195,0.34202687,0.64027631,0.80053298,0.91649811,0.78571278,0.32909733,0.61611650,0.77459359,0.90259690,-23.72461684,-47.57658028,0.64758026,0.96387119,0.31246817,0.68753183,0.91891587,0.08108413,0.03620707,0.03857531,0.05882114,0.00304287,0.38394307,0.03114889,0.68022956,0.03702550,inf
75, 73.74879629,3.12294099,3.00488713,0.11805387,30.15539245,333.68159768,65.77049525,1.41846258,0.13790541,0.02961265,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97208370,0.00000000,0.53558492,9.29156816,0.00000066,1.08952447,0.00000000,0.09976154,30.73517595,7.67275772,33.60979370,0.77733237,0.34202655,0.64027491,0.80053011,0.91649429,0.78571306,0.32909721,0.61611551,0.77459125,0.90259358,-23.72462846,-47.57661969,0.64720754,0.96290635,0.31247260,0.68752740,0.91889471,0.08110529,0.03620707,0.03857449,0.05882122,0.00304374,0.38394108,0.03114865,0.68022648,0.03702209,inf
76, 73.74880382,3.12294279,3.00488498,0.11805781,30.15539468,333.68161956,65.77057217,1.41846267,0.13790542,0.02961257,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97207086,0.00000000,0.53559344,9.29156816,0.00000071,1.08952447,0.00000000,0.09975858,30.73581470,7.67273800,33.61131119,0.77733214,0.34202710,0.64027511,0.80052937,0.91649318,0.78571311,0.32909731,0.61611491,0.77458956,0.90259078,-23.72463754,-47.57666079,0.64766648,0.96281193,0.31246345,0.68753655,0.91887521,0.08112479,0.03620721,0.03857626,0.05882088,0.00304452,0.38394110,0.03114497,0.68025569,0.03702854,inf
77, 73.74882058,3.12294321,3.00487941,0.11806380,30.15540834,333.68159895,65.77064314,1.41846247,0.13790548,0.02961251,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97206167,0.00000000,0.53559707,9.29156816,0.00000076,1.08952447,0.00000000,0.09976105,30.73568602,7.67271930,33.61342339,0.77733171,0.34202796,0.64027597,0.80052964,0.91649258,0.78571312,0.32909749,0.61611451,0.77458825,0.90258831,-23.72464835,-47.57670463,0.64830583,0.96105683,0.31244842,0.68755158,0.91886857,0.08113143,0.03620731,0.03857905,0.05882084,0.00304479,0.38393948,0.03114843,0.68023661,0.03702931,inf
78, 73.74880861,3.12294412,3.00487478,0.11806934,30.15541075,333.68144423,65.77068381,1.41846223,0.13790552,0.02961246,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205324,0.00000000,0.53560088,9.29156816,0.00000077,1.08952447,0.00000000,0.09976154,30.73549601,7.67283103,33.61538584,0.77733119,0.34202894,0.64027700,0.80053023,0.91649208,0.78571301,0.32909783,0.61611437,0.77458737,0.90258610,-23.72465989,-47.57675019,0.64880224,0.96098893,0.31243565,0.68756435,0.91886373,0.08113627,0.03620753,0.03858156,0.05882093,0.00304499,0.38393923,0.03114909,0.68023296,0.03702908,inf
79, 73.74879142,3.12294460,3.00487059,0.11807401,30.15541256,333.68130966,65.77070375,1.41846200,0.13790556,0.02961243,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205416,0.00000000,0.53559532,9.29156816,0.00000076,1.08952447,0.00000000,0.09976189,30.73560731,7.67249103,33.61695639,0.77733068,0.34202984,0.64027802,0.80053089,0.91649162,0.78571286,0.32909819,0.61611440,0.77458675,0.90258408,-23.72467258,-47.57679817,0.64918192,0.95976073,0.31242256,0.68757744,0.91886208,0.08113792,0.03620746,0.03858381,0.05882021,0.00304502,0.38393951,0.03114945,0.68023127,0.03702901,inf
80, 73.74876475,3.12294482,3.00486912,0.11807570,30.15541259,333.68110355,65.77070014,1.41846167,0.13790561,0.02961241,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204582,0.00000000,0.53560158,9.29156816,0.00000069,1.08952447,0.00000000,0.09976199,30.73441418,7.67274260,33.61741405,0.77733036,0.34203045,0.64027853,0.80053110,0.91649094,0.78571267,0.32909859,0.61611455,0.77458646,0.90258238,-23.72468574,-47.57684758,0.64990968,0.95916268,0.31241291,0.68758709,0.91885913,0.08114087,0.03620687,0.03858489,0.05882071,0.00304517,0.38393792,0.03114996,0.68022090,0.03702695,inf
81, 73.74874782,3.12294421,3.00486647,0.11807774,30.15542163,333.68094791,65.77071277,1.41846124,0.13790567,0.02961240,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204050,0.00000000,0.53560330,9.29156816,0.00000062,1.08952447,0.00000000,0.09976199,30.73555161,7.67276955,33.61819013,0.77733000,0.34203110,0.64027923,0.80053161,0.91649059,0.78571247,0.32909899,0.61611479,0.77458641,0.90258085,-23.72469988,-47.57689781,0.65063980,0.95659635,0.31240515,0.68759485,0.91885548,0.08114452,0.03620662,0.03858599,0.05882066,0.00304531,0.38393903,0.03114969,0.68022665,0.03702786,inf
82, 73.74872963,3.12294334,3.00486382,0.11807952,30.15542353,333.68068795,65.77069347,1.41846079,0.13790573,0.02961240,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97203835,0.00000000,0.53560487,9.29156816,0.00000056,1.08952447,0.00000000,0.09976184,30.73568062,7.67277838,33.61898214,0.77732965,0.34203140,0.64027998,0.80053233,0.91649046,0.78571226,0.32909908,0.61611515,0.77458662,0.90257952,-23.72471501,-47.57694786,0.65118051,0.95649586,0.31239681,0.68760319,0.91885232,0.08114768,0.03620622,0.03858705,0.05882062,0.00304544,0.38393818,0.03114972,0.68022717,0.03702812,inf
