t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
 0, 68.70875404,2.99793781,2.99793781,0.00000000,30.10276565,281.61833972,56.65823809,1.32381454,0.14967032,0.03609944,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75288192,0.00000000,0.00000000,9.18363957,0.00000000,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77950949,0.33764289,0.63573828,0.80001667,0.91848469,0.77950949,0.33764289,0.63573828,0.80001667,0.91848469,-23.88709353,-46.86196153,0.00000000,0.00000000,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-nan
 1, 68.69789054,2.99841189,2.99841189,0.00000000,30.09434954,281.62883286,56.66138234,1.32399110,0.14964357,0.03608216,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75205778,0.00000000,0.00000000,9.18363957,-0.00001374,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77950949,0.33764289,0.63573828,0.80001667,0.91848469,0.77950949,0.33764289,0.63573828,0.80001667,0.91848469,-23.84530973,-46.78737454,0.99066543,0.99696853,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-nan
 2, 68.68915367,2.99842300,2.99842300,0.00000000,30.08964544,281.61479342,56.64642158,1.32403020,0.14963131,0.03609398,0.02000000,367.96823485,0.25000000,0.18586853,0.70890292,6.75203055,0.00000000,0.00000000,9.18363957,0.00920784,1.01507976,0.05492427,0.00000000,0.00000000,0.00000000,0.00000000,0.77967827,0.33754261,0.63562372,0.79994272,0.91842645,0.77967827,0.33754261,0.63562372,0.79994272,0.91842645,-23.84682601,-46.78783908,0.99279706,0.99708477,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,inf
 3, 68.65583104,2.99956436,2.99956436,0.00000000,30.08619882,281.11564664,56.80177817,1.32353180,0.14979681,0.03581635,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75076755,0.00000000,0.00000000,9.18363957,-0.00020990,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77770382,0.33947133,0.63778195,0.80213114,0.91980840,0.77770382,0.33947133,0.63778195,0.80213114,0.91980840,-23.86203973,-46.85282183,0.08130883,0.01139155,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
 4, 68.66616233,2.99862264,2.99862264,0.00000000,30.09038688,281.24145367,56.73450243,1.32354970,0.14975938,0.03593124,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75188048,0.00000000,0.00000000,9.18363957,-0.00017500,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77795269,0.33928822,0.63763773,0.80203626,0.91975858,0.77795269,0.33928822,0.63763773,0.80203626,0.91975858,-23.86827602,-46.85525026,0.07007027,0.01579061,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
 5, 68.67271501,2.99807647,2.99807647,0.00000000,30.09244698,281.33049827,56.69190303,1.32358721,0.14973122,0.03600414,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75253044,0.00000000,0.00000000,9.18363957,-0.00014833,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77812105,0.33915261,0.63753007,0.80195859,0.91971397,0.77812105,0.33915261,0.63753007,0.80195859,0.91971397,-23.87113175,-46.85594665,0.06997566,0.03171709,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
 6, 68.67718341,2.99773454,2.99773454,0.00000000,30.09374497,281.39046147,56.66447253,1.32361618,0.14971224,0.03605137,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75296097,0.00000000,0.00000000,9.18363957,-0.00012830,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77825325,0.33904636,0.63743979,0.80187687,0.91967336,0.77825325,0.33904636,0.63743979,0.80187687,0.91967336,-23.87310171,-46.85637111,0.08547246,0.04812187,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
 7, 68.68055682,2.99750494,2.99750494,0.00000000,30.09464882,281.43518518,56.64597534,1.32364220,0.14969827,0.03608374,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75323363,0.00000000,0.00000000,9.18363957,-0.00011427,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77836541,0.33895549,0.63734405,0.80180390,0.91963373,0.77836541,0.33895549,0.63734405,0.80180390,0.91963373,-23.87465368,-46.85687338,0.10995576,0.06575255,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
 8, 68.68267191,2.99737780,2.99737780,0.00000000,30.09494902,281.46781631,56.63383320,1.32367006,0.14968729,0.03610487,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75338626,0.00000000,0.00000000,9.18363957,-0.00010561,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77846126,0.33888019,0.63727326,0.80173387,0.91959540,0.77846126,0.33888019,0.63727326,0.80173387,0.91959540,-23.87590672,-46.85728803,0.14506275,0.07781620,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
 9, 68.68486077,2.99726511,2.99726511,0.00000000,30.09563637,281.49129818,56.62575136,1.32368248,0.14968088,0.03611994,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75351704,0.00000000,0.00000000,9.18363957,-0.00009602,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77854424,0.33881341,0.63720290,0.80166639,0.91956419,0.77854424,0.33881341,0.63720290,0.80166639,0.91956419,-23.87694809,-46.85760488,0.17494738,0.09296088,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
10, 68.68687649,2.99718260,2.99718260,0.00000000,30.09634996,281.50944228,56.62046689,1.32369029,0.14967663,0.03613052,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75361345,0.00000000,0.00000000,9.18363957,-0.00008816,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77861740,0.33875240,0.63712518,0.80160702,0.91952128,0.77861740,0.33875240,0.63712518,0.80160702,0.91952128,-23.87782347,-46.85785271,0.19941625,0.10055215,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
11, 68.68845703,2.99714207,2.99714207,0.00000000,30.09678493,281.52485696,56.61730505,1.32370229,0.14967277,0.03613736,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75365126,0.00000000,0.00000000,9.18363957,-0.00008199,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77868189,0.33864909,0.63706260,0.80155046,0.91948136,0.77868189,0.33864909,0.63706260,0.80155046,0.91948136,-23.87856135,-46.85801255,0.22475576,0.10571948,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
12, 68.69008657,2.99711047,2.99711047,0.00000000,30.09731769,281.53810499,56.61545933,1.32371110,0.14967008,0.03614227,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75367393,0.00000000,0.00000000,9.18363957,-0.00007609,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77873969,0.33859732,0.63701568,0.80149476,0.91943964,0.77873969,0.33859732,0.63701568,0.80149476,0.91943964,-23.87918576,-46.85812808,0.23968679,0.12034068,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
13, 68.69147559,2.99710271,2.99710271,0.00000000,30.09768964,281.54974241,56.61463123,1.32372192,0.14966759,0.03614530,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75367557,0.00000000,0.00000000,9.18363957,-0.00007070,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77879126,0.33854962,0.63695934,0.80143014,0.91939874,0.77879126,0.33854962,0.63695934,0.80143014,0.91939874,-23.87972104,-46.85822318,0.25920469,0.12563413,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
14, 68.69263677,2.99710940,2.99710940,0.00000000,30.09795811,281.55877793,56.61454792,1.32373175,0.14966570,0.03614683,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75367365,0.00000000,0.00000000,9.18363957,-0.00006607,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77883800,0.33850310,0.63690502,0.80137505,0.91936050,0.77883800,0.33850310,0.63690502,0.80137505,0.91936050,-23.88018574,-46.85830406,0.27847046,0.12792055,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
15, 68.69400443,2.99710875,2.99710875,0.00000000,30.09844328,281.56735498,56.61506951,1.32373768,0.14966469,0.03614781,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75365920,0.00000000,0.00000000,9.18363957,-0.00006077,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77888037,0.33844660,0.63685395,0.80132169,0.91931829,0.77888037,0.33844660,0.63685395,0.80132169,0.91931829,-23.88059136,-46.85835059,0.29217170,0.13644595,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
16, 68.69504744,2.99712928,2.99712928,0.00000000,30.09870536,281.57452542,56.61589029,1.32374597,0.14966350,0.03614785,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75363953,0.00000000,0.00000000,9.18363957,-0.00005662,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77891871,0.33840963,0.63680630,0.80127082,0.91928056,0.77891871,0.33840963,0.63680630,0.80127082,0.91928056,-23.88094937,-46.85841234,0.30736947,0.14634199,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
17, 68.69598817,2.99715437,2.99715437,0.00000000,30.09891821,281.58120448,56.61699303,1.32375483,0.14966236,0.03614736,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75360639,0.00000000,0.00000000,9.18363957,-0.00005317,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77895373,0.33837709,0.63676100,0.80122423,0.91924231,0.77895373,0.33837709,0.63676100,0.80122423,0.91924231,-23.88126822,-46.85848306,0.33050952,0.15121683,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
18, 68.69699481,2.99717660,2.99717660,0.00000000,30.09919968,281.58749110,56.61826084,1.32376205,0.14966157,0.03614671,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75357307,0.00000000,0.00000000,9.18363957,-0.00004942,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77898579,0.33834781,0.63671791,0.80117911,0.91920622,0.77898579,0.33834781,0.63671791,0.80117911,0.91920622,-23.88155508,-46.85854655,0.34357543,0.15961834,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
19, 68.69795186,2.99720163,2.99720163,0.00000000,30.09946775,281.59338346,56.61967962,1.32376910,0.14966089,0.03614578,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75353530,0.00000000,0.00000000,9.18363957,-0.00004591,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77901503,0.33829395,0.63667699,0.80113594,0.91917085,0.77901503,0.33829395,0.63667699,0.80113594,0.91917085,-23.88181351,-46.85859190,0.36691132,0.16007157,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
20, 68.69893507,2.99722679,2.99722679,0.00000000,30.09975299,281.59898617,56.62112724,1.32377545,0.14966034,0.03614480,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75350303,0.00000000,0.00000000,9.18363957,-0.00004239,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77904189,0.33826275,0.63663750,0.80108410,0.91913779,0.77904189,0.33826275,0.63663750,0.80108410,0.91913779,-23.88204917,-46.85863431,0.39350176,0.16828542,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
21, 68.69980514,2.99725838,2.99725838,0.00000000,30.09996475,281.60435792,56.62270454,1.32378296,0.14965967,0.03614350,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75346293,0.00000000,0.00000000,9.18363957,-0.00003910,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77906586,0.33823303,0.63660030,0.80104164,0.91910441,0.77906586,0.33823303,0.63660030,0.80104164,0.91910441,-23.88225967,-46.85865451,0.41723395,0.17420722,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
22, 68.70060446,2.99729161,2.99729161,0.00000000,30.10014952,281.60921026,56.62436300,1.32379026,0.14965910,0.03614198,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75342158,0.00000000,0.00000000,9.18363957,-0.00003604,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77908793,0.33820839,0.63656549,0.80100023,0.91907397,0.77908793,0.33820839,0.63656549,0.80100023,0.91907397,-23.88245674,-46.85868209,0.43845924,0.18630196,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
23, 68.70136749,2.99732310,2.99732310,0.00000000,30.10032737,281.61390809,56.62603554,1.32379745,0.14965855,0.03614041,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75337583,0.00000000,0.00000000,9.18363957,-0.00003310,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77910763,0.33818149,0.63653302,0.80096085,0.91904507,0.77910763,0.33818149,0.63653302,0.80096085,0.91904507,-23.88263802,-46.85870749,0.45858025,0.19730145,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
24, 68.70209686,2.99735357,2.99735357,0.00000000,30.10050530,281.61821674,56.62768996,1.32380397,0.14965811,0.03613883,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75333219,0.00000000,0.00000000,9.18363957,-0.00003028,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77912546,0.33816425,0.63650268,0.80092426,0.91901579,0.77912546,0.33816425,0.63650268,0.80092426,0.91901579,-23.88281046,-46.85872092,0.47529497,0.20790631,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
25, 68.70277861,2.99738247,2.99738247,0.00000000,30.10069137,281.62210107,56.62945148,1.32380976,0.14965784,0.03613706,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75328288,0.00000000,0.00000000,9.18363957,-0.00002790,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77914159,0.33814709,0.63646208,0.80088989,0.91898905,0.77914159,0.33814709,0.63646208,0.80088989,0.91898905,-23.88297313,-46.85875047,0.49040639,0.21339965,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
26, 68.70327062,2.99741730,2.99741730,0.00000000,30.10077063,281.62473008,56.63100237,1.32381522,0.14965759,0.03613528,0.02000000,367.96823485,0.25000000,0.18586853,0.00000000,6.75325098,0.00000000,0.00000000,9.18363957,-0.00002569,1.01507976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.77915635,0.33812082,0.63643613,0.80084853,0.91896484,0.77915635,0.33812082,0.63643613,0.80084853,0.91896484,-23.88312879,-46.85877002,0.50400663,0.23877351,-nan,-nan,-nan,-nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan,0.00000000,-inf
